0.55	4.24767	0.0692623	0.46724370000000004
0.65	3.3214	0.0481465	0.365354
0.75	2.36401	0.0312946	0.26004109999999997
0.85	1.76083	0.0228466	0.19369129999999998
0.95	1.26982	0.0158731	0.1396802
1.05	0.919968	0.010171	0.10119648
1.15	0.660663	0.00708057	0.07267293
1.25	0.465661	0.00479331	0.05122271
1.35	0.343993	0.00349017	0.03783923
1.45	0.253371	0.00254612	0.027870810000000003
1.55	0.180066	0.00174526	0.01980726
1.65	0.13138	0.00124997	0.014451799999999999
1.75	0.0986266	0.000930521	0.010848926
1.85	0.0738666	0.000691993	0.008125326
1.95	0.0551777	0.00051155	0.006069547000000001
2.1	0.0368635	0.000241713	0.004054985
2.3	0.0213812	0.000138446	0.002351932
2.5	0.0129922	8.83116e-05	0.001429142
2.7	0.00780397	5.65042e-05	0.0008584367000000001
2.9	0.00486382	3.92001e-05	0.0005350201999999999
3.25	0.00226196	1.4568e-05	0.0002488156
3.75	0.000835079	8.37921e-06	9.185869e-05
