0.55	4.13408	0.0702638	0.454749
0.65	3.1109	0.0459815	0.342199
0.75	2.33715	0.0323593	0.257086
0.85	1.73401	0.023445	0.190741
0.95	1.20075	0.0156409	0.132082
1.05	0.872193	0.0100944	0.0959412
1.15	0.609799	0.0066853	0.0670779
1.25	0.447131	0.00477757	0.0491844
1.35	0.323481	0.00337035	0.0355829
1.45	0.231314	0.00233963	0.0254445
1.55	0.169237	0.00169272	0.0186161
1.65	0.12341	0.0012041	0.0135751
1.75	0.0922741	0.000893775	0.0101502
1.85	0.0677391	0.000644017	0.0074513
1.95	0.052676	0.000505583	0.00579436
2.1	0.0344629	0.000230451	0.00379092
2.3	0.020607	0.000138299	0.00226677
2.5	0.0118901	8.17467e-05	0.00130791
2.7	0.00710877	5.247e-05	0.000781965
2.9	0.00442849	3.6457e-05	0.000487134
3.25	0.00206914	1.38045e-05	0.000227605
3.75	0.00072757	7.62895e-06	8.00327e-05
